yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
1876,male,13,95,277,52.4,76241,76380,0.0036,0.9964,0.0036,0.9963
1876,male,13,median,277,52.4,76241,76380,0.0036,0.9964,0.0036,0.9963
1876,male,14,5,294,51.6,75955,76102,0.0039,0.9961,0.0039,0.9959
1876,male,14,95,294,51.6,75955,76102,0.0039,0.9961,0.0039,0.9959
1876,male,14,median,294,51.6,75955,76102,0.0039,0.9961,0.0039,0.9959
1876,male,15,5,328,50.8,75644,75809,0.0043,0.9957,0.0043,0.9954
1876,male,15,95,328,50.8,75644,75809,0.0043,0.9957,0.0043,0.9954
1876,male,15,median,328,50.8,75644,75809,0.0043,0.9957,0.0043,0.9954
1876,male,16,5,372,50,75294,75480,0.0049,0.9951,0.0049,0.9952
1876,male,16,95,372,50,75294,75480,0.0049,0.9951,0.0049,0.9952
1876,male,16,median,372,50,75294,75480,0.0049,0.9951,0.0049,0.9952
1876,male,17,5,354,49.2,74931,75108,0.0047,0.9953,0.0047,0.9952
1876,male,17,95,354,49.2,74931,75108,0.0047,0.9953,0.0047,0.9952
1876,male,17,median,354,49.2,74931,75108,0.0047,0.9953,0.0047,0.9952
1876,male,18,5,365,48.5,74571,74754,0.0049,0.9951,0.0049,0.995
1876,male,18,95,365,48.5,74571,74754,0.0049,0.9951,0.0049,0.995
1876,male,18,median,365,48.5,74571,74754,0.0049,0.9951,0.0049,0.995
1876,male,19,5,373,47.7,74202,74389,0.005,0.995,0.005,0.9949
1876,male,19,95,373,47.7,74202,74389,0.005,0.995,0.005,0.9949
1876,male,19,median,373,47.7,74202,74389,0.005,0.995,0.005,0.9949
1876,male,20,5,377,46.9,73827,74016,0.0051,0.9949,0.0051,0.9949
1876,male,20,95,377,46.9,73827,74016,0.0051,0.9949,0.0051,0.9949
1876,male,20,median,377,46.9,73827,74016,0.0051,0.9949,0.0051,0.9949
1876,male,21,5,383,46.2,73447,73639,0.0052,0.9948,0.0052,0.9948
1876,male,21,95,383,46.2,73447,73639,0.0052,0.9948,0.0052,0.9948
1876,male,21,median,383,46.2,73447,73639,0.0052,0.9948,0.0052,0.9948
1876,male,22,5,384,45.4,73064,73256,0.0052,0.9948,0.0052,0.9949
1876,male,22,95,384,45.4,73064,73256,0.0052,0.9948,0.0052,0.9949
1876,male,22,median,384,45.4,73064,73256,0.0052,0.9948,0.0052,0.9949
1876,male,23,5,369,44.7,72688,72873,0.0051,0.9949,0.0051,0.9947
1876,male,23,95,369,44.7,72688,72873,0.0051,0.9949,0.0051,0.9947
1876,male,23,median,369,44.7,72688,72873,0.0051,0.9949,0.0051,0.9947
1876,male,24,5,396,43.9,72306,72504,0.0055,0.9945,0.0055,0.9944
1876,male,24,95,396,43.9,72306,72504,0.0055,0.9945,0.0055,0.9944
1876,male,24,median,396,43.9,72306,72504,0.0055,0.9945,0.0055,0.9944
1876,male,25,5,408,43.1,71904,72108,0.0057,0.9943,0.0057,0.9946
1876,male,25,95,408,43.1,71904,72108,0.0057,0.9943,0.0057,0.9946
1876,male,25,median,408,43.1,71904,72108,0.0057,0.9943,0.0057,0.9946
1876,male,26,5,373,42.4,71514,71700,0.0052,0.9948,0.0052,0.995
1876,male,26,95,373,42.4,71514,71700,0.0052,0.9948,0.0052,0.995
1876,male,26,median,373,42.4,71514,71700,0.0052,0.9948,0.0052,0.995
1876,male,27,5,346,41.6,71154,71327,0.0049,0.9951,0.0049,0.9953
1876,male,27,95,346,41.6,71154,71327,0.0049,0.9951,0.0049,0.9953
1876,male,27,median,346,41.6,71154,71327,0.0049,0.9951,0.0049,0.9953
1876,male,28,5,316,40.8,70823,70981,0.0045,0.9955,0.0045,0.9957
1876,male,28,95,316,40.8,70823,70981,0.0045,0.9955,0.0045,0.9957
1876,male,28,median,316,40.8,70823,70981,0.0045,0.9955,0.0045,0.9957
1876,male,29,5,290,40,70520,70665,0.0041,0.9959,0.0041,0.9958
1876,male,29,95,290,40,70520,70665,0.0041,0.9959,0.0041,0.9958
1876,male,29,median,290,40,70520,70665,0.0041,0.9959,0.0041,0.9958
1876,male,30,5,304,39.1,70223,70374,0.0043,0.9957,0.0043,0.9956
1876,male,30,95,304,39.1,70223,70374,0.0043,0.9957,0.0043,0.9956
1876,male,30,median,304,39.1,70223,70374,0.0043,0.9957,0.0043,0.9956
1876,male,31,5,313,38.3,69914,70071,0.0045,0.9955,0.0045,0.9955
1876,male,31,95,313,38.3,69914,70071,0.0045,0.9955,0.0045,0.9955
1876,male,31,median,313,38.3,69914,70071,0.0045,0.9955,0.0045,0.9955
1876,male,32,5,312,37.5,69601,69758,0.0045,0.9955,0.0045,0.9953
1876,male,32,95,312,37.5,69601,69758,0.0045,0.9955,0.0045,0.9953
1876,male,32,median,312,37.5,69601,69758,0.0045,0.9955,0.0045,0.9953
1876,male,33,5,345,36.6,69273,69445,0.005,0.995,0.005,0.995
1876,male,33,95,345,36.6,69273,69445,0.005,0.995,0.005,0.995
1876,male,33,median,345,36.6,69273,69445,0.005,0.995,0.005,0.995
1876,male,34,5,343,35.8,68929,69100,0.005,0.995,0.005,0.995
1876,male,34,95,343,35.8,68929,69100,0.005,0.995,0.005,0.995
1876,male,34,median,343,35.8,68929,69100,0.005,0.995,0.005,0.995
1876,male,35,5,346,35,68584,68757,0.005,0.995,0.005,0.9947
1876,male,35,95,346,35,68584,68757,0.005,0.995,0.005,0.9947
1876,male,35,median,346,35,68584,68757,0.005,0.995,0.005,0.9947
1876,male,36,5,387,34.2,68218,68411,0.0057,0.9943,0.0057,0.9943
1876,male,36,95,387,34.2,68218,68411,0.0057,0.9943,0.0057,0.9943
1876,male,36,median,387,34.2,68218,68411,0.0057,0.9943,0.0057,0.9943
1876,male,37,5,395,33.4,67827,68024,0.0058,0.9942,0.0058,0.9929
1876,male,37,95,395,33.4,67827,68024,0.0058,0.9942,0.0058,0.9929
1876,male,37,median,395,33.4,67827,68024,0.0058,0.9942,0.0058,0.9929
1876,male,38,5,567,32.5,67346,67629,0.0084,0.9916,0.0084,0.992
1876,male,38,95,567,32.5,67346,67629,0.0084,0.9916,0.0084,0.992
1876,male,38,median,567,32.5,67346,67629,0.0084,0.9916,0.0084,0.992
1876,male,39,5,513,31.8,66806,67062,0.0077,0.9923,0.0077,0.9917
1876,male,39,95,513,31.8,66806,67062,0.0077,0.9923,0.0077,0.9917
1876,male,39,median,513,31.8,66806,67062,0.0077,0.9923,0.0077,0.9917
1876,male,40,5,600,31.1,66249,66549,0.0091,0.991,0.009,0.9884
1876,male,40,95,600,31.1,66249,66549,0.0091,0.991,0.009,0.9884
1876,male,40,median,600,31.1,66249,66549,0.0091,0.991,0.009,0.9884
1876,male,41,5,937,30.3,65481,65949,0.0143,0.9858,0.0142,0.9849
1876,male,41,95,937,30.3,65481,65949,0.0143,0.9858,0.0142,0.9849
1876,male,41,median,937,30.3,65481,65949,0.0143,0.9858,0.0142,0.9849
1876,male,42,5,1040,29.8,64492,65012,0.0161,0.984,0.016,0.9884
1876,male,42,95,1040,29.8,64492,65012,0.0161,0.984,0.016,0.9884
1876,male,42,median,1040,29.8,64492,65012,0.0161,0.984,0.016,0.9884
1876,male,43,5,450,29.2,63747,63972,0.0071,0.993,0.007,0.9922
1876,male,43,95,450,29.2,63747,63972,0.0071,0.993,0.007,0.9922
1876,male,43,median,450,29.2,63747,63972,0.0071,0.993,0.007,0.9922
1876,male,44,5,539,28.4,63252,63522,0.0085,0.9915,0.0085,0.9919
1876,male,44,95,539,28.4,63252,63522,0.0085,0.9915,0.0085,0.9919
1876,male,44,median,539,28.4,63252,63522,0.0085,0.9915,0.0085,0.9919
1876,male,45,5,483,27.7,62741,62983,0.0077,0.9923,0.0077,0.9925
1876,male,45,95,483,27.7,62741,62983,0.0077,0.9923,0.0077,0.9925
1876,male,45,median,483,27.7,62741,62983,0.0077,0.9923,0.0077,0.9925
1876,male,46,5,461,26.9,62270,62500,0.0074,0.9926,0.0074,0.9929
1876,male,46,95,461,26.9,62270,62500,0.0074,0.9926,0.0074,0.9929
1876,male,46,median,461,26.9,62270,62500,0.0074,0.9926,0.0074,0.9929
1876,male,47,5,424,26.1,61827,62039,0.0069,0.9932,0.0068,0.9924
1876,male,47,95,424,26.1,61827,62039,0.0069,0.9932,0.0068,0.9924
1876,male,47,median,424,26.1,61827,62039,0.0069,0.9932,0.0068,0.9924
1876,male,48,5,520,25.3,61355,61615,0.0085,0.9916,0.0084,0.9913
1876,male,48,95,520,25.3,61355,61615,0.0085,0.9916,0.0084,0.9913
1876,male,48,median,520,25.3,61355,61615,0.0085,0.9916,0.0084,0.9913
1876,male,49,5,550,24.5,60820,61094,0.009,0.991,0.009,0.9894
1876,male,49,95,550,24.5,60820,61094,0.009,0.991,0.009,0.9894
1876,male,49,median,550,24.5,60820,61094,0.009,0.991,0.009,0.9894
1876,male,50,5,743,23.7,60173,60545,0.0124,0.9877,0.0123,0.9894
1876,male,50,95,743,23.7,60173,60545,0.0124,0.9877,0.0123,0.9894
1876,male,50,median,743,23.7,60173,60545,0.0124,0.9877,0.0123,0.9894
1876,male,51,5,531,23,59536,59802,0.0089,0.9911,0.0089,0.9894
1876,male,51,95,531,23,59536,59802,0.0089,0.9911,0.0089,0.9894
1876,male,51,median,531,23,59536,59802,0.0089,0.9911,0.0089,0.9894
1876,male,52,5,727,22.2,58907,59270,0.0123,0.9877,0.0123,0.9878
1876,male,52,95,727,22.2,58907,59270,0.0123,0.9877,0.0123,0.9878
1876,male,52,median,727,22.2,58907,59270,0.0123,0.9877,0.0123,0.9878
1876,male,53,5,714,21.5,58187,58544,0.0123,0.9878,0.0122,0.9885
1876,male,53,95,714,21.5,58187,58544,0.0123,0.9878,0.0122,0.9885
1876,male,53,median,714,21.5,58187,58544,0.0123,0.9878,0.0122,0.9885
1876,male,54,5,629,20.7,57515,57830,0.0109,0.9891,0.0109,0.9881
1876,male,54,95,629,20.7,57515,57830,0.0109,0.9891,0.0109,0.9881
1876,male,54,median,629,20.7,57515,57830,0.0109,0.9891,0.0109,0.9881
1876,male,55,5,737,19.9,56833,57201,0.013,0.9871,0.0129,0.9869
1876,male,55,95,737,19.9,56833,57201,0.013,0.9871,0.0129,0.9869
1876,male,55,median,737,19.9,56833,57201,0.013,0.9871,0.0129,0.9869
1876,male,56,5,758,19.2,56086,56464,0.0135,0.9866,0.0134,0.9875
1876,male,56,95,758,19.2,56086,56464,0.0135,0.9866,0.0134,0.9875
1876,male,56,median,758,19.2,56086,56464,0.0135,0.9866,0.0134,0.9875
1876,male,57,5,647,18.4,55383,55707,0.0117,0.9884,0.0116,0.9863
1876,male,57,95,647,18.4,55383,55707,0.0117,0.9884,0.0116,0.9863
1876,male,57,median,647,18.4,55383,55707,0.0117,0.9884,0.0116,0.9863
1876,male,58,5,868,17.7,54626,55060,0.0159,0.9842,0.0158,0.9834
1876,male,58,95,868,17.7,54626,55060,0.0159,0.9842,0.0158,0.9834
1876,male,58,median,868,17.7,54626,55060,0.0159,0.9842,0.0158,0.9834
1876,male,59,5,946,16.9,53720,54192,0.0176,0.9826,0.0174,0.9808
1876,male,59,95,946,16.9,53720,54192,0.0176,0.9826,0.0174,0.9808
1876,male,59,median,946,16.9,53720,54192,0.0176,0.9826,0.0174,0.9808
1876,male,60,5,1115,16.2,52689,53247,0.0212,0.9791,0.0209,0.9804
1876,male,60,95,1115,16.2,52689,53247,0.0212,0.9791,0.0209,0.9804
1876,male,60,median,1115,16.2,52689,53247,0.0212,0.9791,0.0209,0.9804
1876,male,61,5,955,15.6,51654,52132,0.0185,0.9817,0.0183,0.9793
1876,male,61,95,955,15.6,51654,52132,0.0185,0.9817,0.0183,0.9793
1876,male,61,median,955,15.6,51654,52132,0.0185,0.9817,0.0183,0.9793
1876,male,62,5,1186,14.8,50583,51176,0.0234,0.9768,0.0232,0.9762
1876,male,62,95,1186,14.8,50583,51176,0.0234,0.9768,0.0232,0.9762
1876,male,62,median,1186,14.8,50583,51176,0.0234,0.9768,0.0232,0.9762
1876,male,63,5,1217,14.2,49382,49990,0.0246,0.9757,0.0243,0.9738
1876,male,63,95,1217,14.2,49382,49990,0.0246,0.9757,0.0243,0.9738
1876,male,63,median,1217,14.2,49382,49990,0.0246,0.9757,0.0243,0.9738
1876,male,64,5,1372,13.5,48087,48773,0.0285,0.9719,0.0281,0.9692
1876,male,64,95,1372,13.5,48087,48773,0.0285,0.9719,0.0281,0.9692
1876,male,64,median,1372,13.5,48087,48773,0.0285,0.9719,0.0281,0.9692
1876,male,65,5,1589,12.9,46607,47402,0.0341,0.9665,0.0335,0.9671
1876,male,65,95,1589,12.9,46607,47402,0.0341,0.9665,0.0335,0.9671
1876,male,65,median,1589,12.9,46607,47402,0.0341,0.9665,0.0335,0.9671
1876,male,66,5,1480,12.3,45072,45813,0.0328,0.9677,0.0323,0.9636
1876,male,66,95,1480,12.3,45072,45813,0.0328,0.9677,0.0323,0.9636
1876,male,66,median,1480,12.3,45072,45813,0.0328,0.9677,0.0323,0.9636
1876,male,67,5,1802,11.7,43431,44332,0.0415,0.9593,0.0407,0.9583
1876,male,67,95,1802,11.7,43431,44332,0.0415,0.9593,0.0407,0.9583
1876,male,67,median,1802,11.7,43431,44332,0.0415,0.9593,0.0407,0.9583
1876,male,68,5,1816,11.2,41622,42530,0.0436,0.9573,0.0427,0.957
1876,male,68,95,1816,11.2,41622,42530,0.0436,0.9573,0.0427,0.957
1876,male,68,median,1816,11.2,41622,42530,0.0436,0.9573,0.0427,0.957
1876,male,69,5,1765,10.7,39831,40714,0.0443,0.9567,0.0433,0.9533
1876,male,69,95,1765,10.7,39831,40714,0.0443,0.9567,0.0433,0.9533
1876,male,69,median,1765,10.7,39831,40714,0.0443,0.9567,0.0433,0.9533
1876,male,70,5,1956,10.1,37971,38949,0.0515,0.9498,0.0502,0.9527
1876,male,70,95,1956,10.1,37971,38949,0.0515,0.9498,0.0502,0.9527
1876,male,70,median,1956,10.1,37971,38949,0.0515,0.9498,0.0502,0.9527
1876,male,71,5,1639,9.6,36174,36993,0.0453,0.9557,0.0443,0.9505
1876,male,71,95,1639,9.6,36174,36993,0.0453,0.9557,0.0443,0.9505
1876,male,71,median,1639,9.6,36174,36993,0.0453,0.9557,0.0443,0.9505
1876,male,72,5,1939,9.1,34384,35354,0.0564,0.9452,0.0548,0.9396
1876,male,72,95,1939,9.1,34384,35354,0.0564,0.9452,0.0548,0.9396
1876,male,72,median,1939,9.1,34384,35354,0.0564,0.9452,0.0548,0.9396
1876,male,73,5,2213,8.6,32308,33415,0.0685,0.9338,0.0662,0.9333
1876,male,73,95,2213,8.6,32308,33415,0.0685,0.9338,0.0662,0.9333
1876,male,73,median,2213,8.6,32308,33415,0.0685,0.9338,0.0662,0.9333
1876,male,74,5,2093,8.1,30155,31201,0.0694,0.9329,0.0671,0.929
1876,male,74,95,2093,8.1,30155,31201,0.0694,0.9329,0.0671,0.929
1876,male,74,median,2093,8.1,30155,31201,0.0694,0.9329,0.0671,0.929
1876,male,75,5,2186,7.7,28015,29108,0.078,0.9249,0.0751,0.9232
1876,male,75,95,2186,7.7,28015,29108,0.078,0.9249,0.0751,0.9232
1876,male,75,median,2186,7.7,28015,29108,0.078,0.9249,0.0751,0.9232
1876,male,76,5,2117,7.3,25864,26922,0.0819,0.9214,0.0786,0.9212
1876,male,76,95,2117,7.3,25864,26922,0.0819,0.9214,0.0786,0.9212
1876,male,76,median,2117,7.3,25864,26922,0.0819,0.9214,0.0786,0.9212
1876,male,77,5,1961,6.8,23825,24805,0.0823,0.9209,0.0791,0.9127
1876,male,77,95,1961,6.8,23825,24805,0.0823,0.9209,0.0791,0.9127
1876,male,77,median,1961,6.8,23825,24805,0.0823,0.9209,0.0791,0.9127
1876,male,78,5,2198,6.4,21745,22844,0.1011,0.9038,0.0962,0.8992
1876,male,78,95,2198,6.4,21745,22844,0.1011,0.9038,0.0962,0.8992
1876,male,78,median,2198,6.4,21745,22844,0.1011,0.9038,0.0962,0.8992
1876,male,79,5,2187,6,19553,20646,0.1118,0.8941,0.1059,0.889
1876,male,79,95,2187,6,19553,20646,0.1118,0.8941,0.1059,0.889
1876,male,79,median,2187,6,19553,20646,0.1118,0.8941,0.1059,0.889
1876,male,80,5,2156,5.7,17382,18460,0.124,0.8832,0.1168,0.8858
1876,male,80,95,2156,5.7,17382,18460,0.124,0.8832,0.1168,0.8858
1876,male,80,median,2156,5.7,17382,18460,0.124,0.8832,0.1168,0.8858
1876,male,81,5,1813,5.4,15397,16304,0.1178,0.8888,0.1112,0.8795
1876,male,81,95,1813,5.4,15397,16304,0.1178,0.8888,0.1112,0.8795
1876,male,81,median,1813,5.4,15397,16304,0.1178,0.8888,0.1112,0.8795
1876,male,82,5,1899,5,13541,14491,0.1402,0.869,0.131,0.86
1876,male,82,95,1899,5,13541,14491,0.1402,0.869,0.131,0.86
1876,male,82,median,1899,5,13541,14491,0.1402,0.869,0.131,0.86
1876,male,83,5,1894,4.6,11645,12592,0.1627,0.8496,0.1504,0.8497
1876,male,83,95,1894,4.6,11645,12592,0.1627,0.8496,0.1504,0.8497
1876,male,83,median,1894,4.6,11645,12592,0.1627,0.8496,0.1504,0.8497
1876,male,84,5,1606,4.4,9895,10698,0.1623,0.8499,0.1501,0.8335
1876,male,84,95,1606,4.4,9895,10698,0.1623,0.8499,0.1501,0.8335
1876,male,84,median,1606,4.4,9895,10698,0.1623,0.8499,0.1501,0.8335
1876,male,85,5,1689,4.1,8247,9092,0.2048,0.8142,0.1858,0.8121
1876,male,85,95,1689,4.1,8247,9092,0.2048,0.8142,0.1858,0.8121
1876,male,85,median,1689,4.1,8247,9092,0.2048,0.8142,0.1858,0.8121
1876,male,86,5,1410,3.9,6698,7403,0.2104,0.8096,0.1904,0.7995
1876,male,86,95,1410,3.9,6698,7403,0.2104,0.8096,0.1904,0.7995
1876,male,86,median,1410,3.9,6698,7403,0.2104,0.8096,0.1904,0.7995
1876,male,87,5,1277,3.7,5355,5993,0.2384,0.787,0.213,0.7837
1876,male,87,95,1277,3.7,5355,5993,0.2384,0.787,0.213,0.7837
1876,male,87,median,1277,3.7,5355,5993,0.2384,0.787,0.213,0.7837
1876,male,88,5,1040,3.5,4197,4717,0.2477,0.7796,0.2204,0.7939
1876,male,88,95,1040,3.5,4197,4717,0.2477,0.7796,0.2204,0.7939
1876,male,88,median,1040,3.5,4197,4717,0.2477,0.7796,0.2204,0.7939
1876,male,89,5,691,3.4,3332,3677,0.2073,0.8122,0.1878,0.785
1876,male,89,95,691,3.4,3332,3677,0.2073,0.8122,0.1878,0.785
1876,male,89,median,691,3.4,3332,3677,0.2073,0.8122,0.1878,0.785
1876,male,90,5,742,3,2615,2986,0.2836,0.7516,0.2484,0.7587
1876,male,90,95,742,3,2615,2986,0.2836,0.7516,0.2484,0.7587
1876,male,90,median,742,3,2615,2986,0.2836,0.7516,0.2484,0.7587
1876,male,91,5,520,2.9,1984,2245,0.2622,0.7682,0.2318,0.7371
1876,male,91,95,520,2.9,1984,2245,0.2622,0.7682,0.2318,0.7371
1876,male,91,median,520,2.9,1984,2245,0.2622,0.7682,0.2318,0.7371
1876,male,92,5,523,2.6,1463,1724,0.3576,0.6966,0.3034,0.6983
1876,male,92,95,523,2.6,1463,1724,0.3576,0.6966,0.3034,0.6983
1876,male,92,median,523,2.6,1463,1724,0.3576,0.6966,0.3034,0.6983
1876,male,93,5,359,2.5,1021,1201,0.3519,0.7008,0.2992,0.7003
1876,male,93,95,359,2.5,1021,1201,0.3519,0.7008,0.2992,0.7003
1876,male,93,median,359,2.5,1021,1201,0.3519,0.7008,0.2992,0.7003
1876,male,94,5,253,2.3,715,842,0.3533,0.6997,0.3003,0.674
1876,male,94,95,253,2.3,715,842,0.3533,0.6997,0.3003,0.674
1876,male,94,median,253,2.3,715,842,0.3533,0.6997,0.3003,0.674
1876,male,95,5,214,2.1,482,589,0.443,0.6373,0.3627,0.6305
1876,male,95,95,214,2.1,482,589,0.443,0.6373,0.3627,0.6305
1876,male,95,median,214,2.1,482,589,0.443,0.6373,0.3627,0.6305
1876,male,96,5,143,2,304,375,0.4697,0.6197,0.3803,0.6546
1876,male,96,95,143,2,304,375,0.4697,0.6197,0.3803,0.6546
1876,male,96,median,143,2,304,375,0.4697,0.6197,0.3803,0.6546
1876,male,97,5,67,1.9,199,233,0.338,0.7109,0.2891,0.6411
1876,male,97,95,67,1.9,199,233,0.338,0.7109,0.2891,0.6411
1876,male,97,median,67,1.9,199,233,0.338,0.7109,0.2891,0.6411
1876,male,98,5,76,1.5,128,165,0.5926,0.5428,0.4572,0.5068
1876,male,98,95,76,1.5,128,165,0.5926,0.5428,0.4572,0.5068
1876,male,98,median,76,1.5,128,165,0.5926,0.5428,0.4572,0.5068
1876,male,99,5,50,1.4,65,90,0.7771,0.4404,0.5596,0.4666
1876,male,99,95,50,1.4,65,90,0.7771,0.4404,0.5596,0.4666
1876,male,99,median,50,1.4,65,90,0.7771,0.4404,0.5596,0.4666
1876,male,100,5,19,1.6,30,40,0.6207,0.5263,0.4737,0.5172
1876,male,100,95,19,1.6,30,40,0.6207,0.5263,0.4737,0.5172
1876,male,100,median,19,1.6,30,40,0.6207,0.5263,0.4737,0.5172
1877,female,0,5,11747,54.5,93017,100000,0.1263,0.8825,0.1175,0.9329
1877,female,0,95,11747,54.5,93017,100000,0.1263,0.8825,0.1175,0.9329
1877,female,0,median,11747,54.5,93017,100000,0.1263,0.8825,0.1175,0.9329
1877,female,1,5,2959,60.8,86773,88253,0.0341,0.9665,0.0335,0.9754
1877,female,1,95,2959,60.8,86773,88253,0.0341,0.9665,0.0335,0.9754
1877,female,1,median,2959,60.8,86773,88253,0.0341,0.9665,0.0335,0.9754
1877,female,2,5,1309,61.8,84639,85294,0.0155,0.9847,0.0153,0.9866
1877,female,2,95,1309,61.8,84639,85294,0.0155,0.9847,0.0153,0.9866
1877,female,2,median,1309,61.8,84639,85294,0.0155,0.9847,0.0153,0.9866
1877,female,3,5,967,61.8,83501,83985,0.0116,0.9885,0.0115,0.9895
1877,female,3,95,967,61.8,83501,83985,0.0116,0.9885,0.0115,0.9895
1877,female,3,median,967,61.8,83501,83985,0.0116,0.9885,0.0115,0.9895
1877,female,4,5,782,61.5,82627,83018,0.0095,0.9906,0.0094,0.9915
1877,female,4,95,782,61.5,82627,83018,0.0095,0.9906,0.0094,0.9915
1877,female,4,median,782,61.5,82627,83018,0.0095,0.9906,0.0094,0.9915
1877,female,5,5,616,61.1,81928,82236,0.0075,0.9925,0.0075,0.9934
1877,female,5,95,616,61.1,81928,82236,0.0075,0.9925,0.0075,0.9934
1877,female,5,median,616,61.1,81928,82236,0.0075,0.9925,0.0075,0.9934
1877,female,6,5,463,60.5,81388,81620,0.0057,0.9943,0.0057,0.9947
1877,female,6,95,463,60.5,81388,81620,0.0057,0.9943,0.0057,0.9947
1877,female,6,median,463,60.5,81388,81620,0.0057,0.9943,0.0057,0.9947
1877,female,7,5,402,59.9,80956,81157,0.005,0.995,0.005,0.9953
1877,female,7,95,402,59.9,80956,81157,0.005,0.995,0.005,0.9953
1877,female,7,median,402,59.9,80956,81157,0.005,0.995,0.005,0.9953
1877,female,8,5,365,59.2,80572,80755,0.0045,0.9955,0.0045,0.9956
1877,female,8,95,365,59.2,80572,80755,0.0045,0.9955,0.0045,0.9956
1877,female,8,median,365,59.2,80572,80755,0.0045,0.9955,0.0045,0.9956
1877,female,9,5,342,58.5,80218,80389,0.0043,0.9957,0.0043,0.996
1877,female,9,95,342,58.5,80218,80389,0.0043,0.9957,0.0043,0.996
1877,female,9,median,342,58.5,80218,80389,0.0043,0.9957,0.0043,0.996
1877,female,10,5,297,57.7,79899,80047,0.0037,0.9963,0.0037,0.9964
1877,female,10,95,297,57.7,79899,80047,0.0037,0.9963,0.0037,0.9964
1877,female,10,median,297,57.7,79899,80047,0.0037,0.9963,0.0037,0.9964
1877,female,11,5,286,56.9,79607,79750,0.0036,0.9964,0.0036,0.9964
1877,female,11,95,286,56.9,79607,79750,0.0036,0.9964,0.0036,0.9964
1877,female,11,median,286,56.9,79607,79750,0.0036,0.9964,0.0036,0.9964
1877,female,12,5,282,56.1,79324,79464,0.0035,0.9965,0.0035,0.9965
1877,female,12,95,282,56.1,79324,79464,0.0035,0.9965,0.0035,0.9965
1877,female,12,median,282,56.1,79324,79464,0.0035,0.9965,0.0035,0.9965
1877,female,13,5,281,55.3,79042,79183,0.0036,0.9964,0.0036,0.9963
1877,female,13,95,281,55.3,79042,79183,0.0036,0.9964,0.0036,0.9963
1877,female,13,median,281,55.3,79042,79183,0.0036,0.9964,0.0036,0.9963
1877,female,14,5,305,54.5,78749,78902,0.0039,0.9961,0.0039,0.996
1877,female,14,95,305,54.5,78749,78902,0.0039,0.9961,0.0039,0.996
1877,female,14,median,305,54.5,78749,78902,0.0039,0.9961,0.0039,0.996
1877,female,15,5,326,53.7,78434,78597,0.0042,0.9958,0.0042,0.9956
1877,female,15,95,326,53.7,78434,78597,0.0042,0.9958,0.0042,0.9956
1877,female,15,median,326,53.7,78434,78597,0.0042,0.9958,0.0042,0.9956
1877,female,16,5,368,52.9,78087,78271,0.0047,0.9953,0.0047,0.9952
1877,female,16,95,368,52.9,78087,78271,0.0047,0.9953,0.0047,0.9952
1877,female,16,median,368,52.9,78087,78271,0.0047,0.9953,0.0047,0.9952
1877,female,17,5,380,52.2,77713,77903,0.0049,0.9951,0.0049,0.9951
1877,female,17,95,380,52.2,77713,77903,0.0049,0.9951,0.0049,0.9951
1877,female,17,median,380,52.2,77713,77903,0.0049,0.9951,0.0049,0.9951
1877,female,18,5,384,51.4,77331,77523,0.005,0.995,0.005,0.9949
1877,female,18,95,384,51.4,77331,77523,0.005,0.995,0.005,0.9949
1877,female,18,median,384,51.4,77331,77523,0.005,0.995,0.005,0.9949
1877,female,19,5,399,50.7,76939,77139,0.0052,0.9948,0.0052,0.9948
1877,female,19,95,399,50.7,76939,77139,0.0052,0.9948,0.0052,0.9948
1877,female,19,median,399,50.7,76939,77139,0.0052,0.9948,0.0052,0.9948
1877,female,20,5,401,50,76539,76740,0.0052,0.9948,0.0052,0.995
1877,female,20,95,401,50,76539,76740,0.0052,0.9948,0.0052,0.995
1877,female,20,median,401,50,76539,76740,0.0052,0.9948,0.0052,0.995
1877,female,21,5,369,49.2,76154,76338,0.0048,0.9952,0.0048,0.9952
1877,female,21,95,369,49.2,76154,76338,0.0048,0.9952,0.0048,0.9952
